"cd_Ugestora","dt_Ano","de_Ugestora","nu_CNPJ","cd_Ibge","tp_NaturezaJuridica","tp_Administracao","dt_Cadastro","Status","cd_Chave","cd_Municipio"
"201130","2012","Prefeitura Municipal de Olho d'Água","","251040205","2","1","","1","","130"
"201130","2013","Prefeitura Municipal de Olho d'Água","","251040205","2","1","","1","","130"
"201130","2014","Prefeitura Municipal de Olho d'Água","","251040205","2","1","","1","","130"
"201130","2015","Prefeitura Municipal de Olho d'Água","","251040205","2","1","","1","","130"
"201130","2016","Prefeitura Municipal de Olho d'Água","","251040205","2","1","","1","","130"
"201131","2003","Prefeitura Municipal de Olivedos","","251050105","2","1","","1","","131"
"201131","2004","Prefeitura Municipal de Olivedos","","251050105","2","1","","1","","131"
"201131","2005","Prefeitura Municipal de Olivedos","","251050105","2","1","","1","","131"
"201131","2006","Prefeitura Municipal de Olivedos","","251050105","2","1","","1","","131"
"201131","2007","Prefeitura Municipal de Olivedos","","251050105","2","1","","1","","131"
"201131","2008","Prefeitura Municipal de Olivedos","","251050105","2","1","","1","","131"
"201131","2009","Prefeitura Municipal de Olivedos","","251050105","2","1","","1","","131"
"201131","2010","Prefeitura Municipal de Olivedos","","251050105","2","1","","1","","131"
"201131","2011","Prefeitura Municipal de Olivedos","","251050105","2","1","","1","","131"
"201131","2012","Prefeitura Municipal de Olivedos","","251050105","2","1","","1","","131"
"201131","2013","Prefeitura Municipal de Olivedos","","251050105","2","1","","1","","131"
"201131","2014","Prefeitura Municipal de Olivedos","","251050105","2","1","","1","","131"
"201131","2015","Prefeitura Municipal de Olivedos","","251050105","2","1","","1","","131"
"201131","2016","Prefeitura Municipal de Olivedos","","251050105","2","1","","1","","131"
"201132","2003","Prefeitura Municipal de Ouro Velho","","251060005","2","1","","1","","132"
"201132","2004","Prefeitura Municipal de Ouro Velho","","251060005","2","1","","1","","132"
"201132","2005","Prefeitura Municipal de Ouro Velho","","251060005","2","1","","1","","132"
"201132","2006","Prefeitura Municipal de Ouro Velho","","251060005","2","1","","1","","132"
"201132","2007","Prefeitura Municipal de Ouro Velho","","251060005","2","1","","1","","132"
"201132","2008","Prefeitura Municipal de Ouro Velho","","251060005","2","1","","1","","132"
"201132","2009","Prefeitura Municipal de Ouro Velho","","251060005","2","1","","1","","132"
"201132","2010","Prefeitura Municipal de Ouro Velho","","251060005","2","1","","1","","132"
"201132","2011","Prefeitura Municipal de Ouro Velho","","251060005","2","1","","1","","132"
"201132","2012","Prefeitura Municipal de Ouro Velho","","251060005","2","1","","1","","132"
"201132","2013","Prefeitura Municipal de Ouro Velho","","251060005","2","1","","1","","132"
"201132","2014","Prefeitura Municipal de Ouro Velho","","251060005","2","1","","1","","132"
"201132","2015","Prefeitura Municipal de Ouro Velho","","251060005","2","1","","1","","132"
"201132","2016","Prefeitura Municipal de Ouro Velho","","251060005","2","1","","1","","132"
"201133","2003","Prefeitura Municipal de Parari","","251065905","2","1","","1","","133"
"201133","2004","Prefeitura Municipal de Parari","","251065905","2","1","","1","","133"
"201133","2005","Prefeitura Municipal de Parari","","251065905","2","1","","1","","133"
"201133","2006","Prefeitura Municipal de Parari","","251065905","2","1","","1","","133"
"201133","2007","Prefeitura Municipal de Parari","","251065905","2","1","","1","","133"
"201133","2008","Prefeitura Municipal de Parari","","251065905","2","1","","1","","133"
"201133","2009","Prefeitura Municipal de Parari","","251065905","2","1","","1","","133"
"201133","2010","Prefeitura Municipal de Parari","","251065905","2","1","","1","","133"
"201133","2011","Prefeitura Municipal de Parari","","251065905","2","1","","1","","133"
"201133","2012","Prefeitura Municipal de Parari","","251065905","2","1","","1","","133"
"201133","2013","Prefeitura Municipal de Parari","","251065905","2","1","","1","","133"
"201133","2014","Prefeitura Municipal de Parari","","251065905","2","1","","1","","133"
"201133","2015","Prefeitura Municipal de Parari","","251065905","2","1","","1","","133"
"201133","2016","Prefeitura Municipal de Parari","","251065905","2","1","","1","","133"
"201134","2003","Prefeitura Municipal de Passagem","","251070905","2","1","","1","","134"
"201134","2004","Prefeitura Municipal de Passagem","","251070905","2","1","","1","","134"
"201134","2005","Prefeitura Municipal de Passagem","","251070905","2","1","","1","","134"
"201134","2006","Prefeitura Municipal de Passagem","","251070905","2","1","","1","","134"
"201134","2007","Prefeitura Municipal de Passagem","","251070905","2","1","","1","","134"
"201134","2008","Prefeitura Municipal de Passagem","","251070905","2","1","","1","","134"
"201134","2009","Prefeitura Municipal de Passagem","","251070905","2","1","","1","","134"
"201134","2010","Prefeitura Municipal de Passagem","","251070905","2","1","","1","","134"
"201134","2011","Prefeitura Municipal de Passagem","","251070905","2","1","","1","","134"
"201134","2012","Prefeitura Municipal de Passagem","","251070905","2","1","","1","","134"
"201134","2013","Prefeitura Municipal de Passagem","","251070905","2","1","","1","","134"
"201134","2014","Prefeitura Municipal de Passagem","","251070905","2","1","","1","","134"
"201134","2015","Prefeitura Municipal de Passagem","","251070905","2","1","","1","","134"
"201134","2016","Prefeitura Municipal de Passagem","","251070905","2","1","","1","","134"
"201135","2003","Prefeitura Municipal de Patos","","251080805","2","1","","1","","135"
"201135","2004","Prefeitura Municipal de Patos","","251080805","2","1","","1","","135"
"201135","2005","Prefeitura Municipal de Patos","","251080805","2","1","","1","","135"
"201135","2006","Prefeitura Municipal de Patos","","251080805","2","1","","1","","135"
"201135","2007","Prefeitura Municipal de Patos","","251080805","2","1","","1","","135"
"201135","2008","Prefeitura Municipal de Patos","","251080805","2","1","","1","","135"
"201135","2009","Prefeitura Municipal de Patos","","251080805","2","1","","1","","135"
"201135","2010","Prefeitura Municipal de Patos","","251080805","2","1","","1","","135"
"201135","2011","Prefeitura Municipal de Patos","","251080805","2","1","","1","","135"
"201135","2012","Prefeitura Municipal de Patos","","251080805","2","1","","1","","135"
"201135","2013","Prefeitura Municipal de Patos","","251080805","2","1","","1","","135"
"201135","2014","Prefeitura Municipal de Patos","","251080805","2","1","","1","","135"
"201135","2015","Prefeitura Municipal de Patos","","251080805","2","1","","1","","135"
"201135","2016","Prefeitura Municipal de Patos","","251080805","2","1","","1","","135"
"201136","2003","Prefeitura Municipal de Paulista","","251090705","2","1","","1","","136"
"201136","2004","Prefeitura Municipal de Paulista","","251090705","2","1","","1","","136"
"201136","2005","Prefeitura Municipal de Paulista","","251090705","2","1","","1","","136"
"201136","2006","Prefeitura Municipal de Paulista","","251090705","2","1","","1","","136"
"201136","2007","Prefeitura Municipal de Paulista","","251090705","2","1","","1","","136"
"201136","2008","Prefeitura Municipal de Paulista","","251090705","2","1","","1","","136"
"201136","2009","Prefeitura Municipal de Paulista","","251090705","2","1","","1","","136"
"201136","2010","Prefeitura Municipal de Paulista","","251090705","2","1","","1","","136"
"201136","2011","Prefeitura Municipal de Paulista","","251090705","2","1","","1","","136"
"201136","2012","Prefeitura Municipal de Paulista","","251090705","2","1","","1","","136"
"201136","2013","Prefeitura Municipal de Paulista","","251090705","2","1","","1","","136"
"201136","2014","Prefeitura Municipal de Paulista","","251090705","2","1","","1","","136"
"201136","2015","Prefeitura Municipal de Paulista","","251090705","2","1","","1","","136"
"201136","2016","Prefeitura Municipal de Paulista","","251090705","2","1","","1","","136"
"201137","2003","Prefeitura Municipal de Pedra Branca","","251100405","2","1","","1","","137"
"201137","2004","Prefeitura Municipal de Pedra Branca","","251100405","2","1","","1","","137"
"201137","2005","Prefeitura Municipal de Pedra Branca","","251100405","2","1","","1","","137"
"201137","2006","Prefeitura Municipal de Pedra Branca","","251100405","2","1","","1","","137"
"201137","2007","Prefeitura Municipal de Pedra Branca","","251100405","2","1","","1","","137"
"201137","2008","Prefeitura Municipal de Pedra Branca","","251100405","2","1","","1","","137"
"201137","2009","Prefeitura Municipal de Pedra Branca","","251100405","2","1","","1","","137"
"201137","2010","Prefeitura Municipal de Pedra Branca","","251100405","2","1","","1","","137"
"201137","2011","Prefeitura Municipal de Pedra Branca","","251100405","2","1","","1","","137"
"201137","2012","Prefeitura Municipal de Pedra Branca","","251100405","2","1","","1","","137"
"201137","2013","Prefeitura Municipal de Pedra Branca","","251100405","2","1","","1","","137"
"201137","2014","Prefeitura Municipal de Pedra Branca","","251100405","2","1","","1","","137"
"201137","2015","Prefeitura Municipal de Pedra Branca","","251100405","2","1","","1","","137"
"201137","2016","Prefeitura Municipal de Pedra Branca","","251100405","2","1","","1","","137"
"201138","2003","Prefeitura Municipal de Pedra Lavrada","","251110305","2","1","","1","","138"
"201138","2004","Prefeitura Municipal de Pedra Lavrada","","251110305","2","1","","1","","138"
"201138","2005","Prefeitura Municipal de Pedra Lavrada","","251110305","2","1","","1","","138"
"201138","2006","Prefeitura Municipal de Pedra Lavrada","","251110305","2","1","","1","","138"
"201138","2007","Prefeitura Municipal de Pedra Lavrada","","251110305","2","1","","1","","138"
"201138","2008","Prefeitura Municipal de Pedra Lavrada","","251110305","2","1","","1","","138"
"201138","2009","Prefeitura Municipal de Pedra Lavrada","","251110305","2","1","","1","","138"
"201138","2010","Prefeitura Municipal de Pedra Lavrada","","251110305","2","1","","1","","138"
"201138","2011","Prefeitura Municipal de Pedra Lavrada","","251110305","2","1","","1","","138"
"201138","2012","Prefeitura Municipal de Pedra Lavrada","","251110305","2","1","","1","","138"
"201138","2013","Prefeitura Municipal de Pedra Lavrada","","251110305","2","1","","1","","138"
"201138","2014","Prefeitura Municipal de Pedra Lavrada","","251110305","2","1","","1","","138"
"201138","2015","Prefeitura Municipal de Pedra Lavrada","","251110305","2","1","","1","","138"
"201138","2016","Prefeitura Municipal de Pedra Lavrada","","251110305","2","1","","1","","138"
"201139","2003","Prefeitura Municipal de Pedras de Fogo","","251120205","2","1","","1","","139"
"201139","2004","Prefeitura Municipal de Pedras de Fogo","","251120205","2","1","","1","","139"
"201139","2005","Prefeitura Municipal de Pedras de Fogo","","251120205","2","1","","1","","139"
"201139","2006","Prefeitura Municipal de Pedras de Fogo","","251120205","2","1","","1","","139"
"201139","2007","Prefeitura Municipal de Pedras de Fogo","","251120205","2","1","","1","","139"
"201139","2008","Prefeitura Municipal de Pedras de Fogo","","251120205","2","1","","1","","139"
"201139","2009","Prefeitura Municipal de Pedras de Fogo","","251120205","2","1","","1","","139"
"201139","2010","Prefeitura Municipal de Pedras de Fogo","","251120205","2","1","","1","","139"
"201139","2011","Prefeitura Municipal de Pedras de Fogo","","251120205","2","1","","1","","139"
"201139","2012","Prefeitura Municipal de Pedras de Fogo","","251120205","2","1","","1","","139"
"201139","2013","Prefeitura Municipal de Pedras de Fogo","","251120205","2","1","","1","","139"
"201139","2014","Prefeitura Municipal de Pedras de Fogo","","251120205","2","1","","1","","139"
"201139","2015","Prefeitura Municipal de Pedras de Fogo","","251120205","2","1","","1","","139"
"201139","2016","Prefeitura Municipal de Pedras de Fogo","","251120205","2","1","","1","","139"
"201140","2003","Prefeitura Municipal de Pedro Régis","","251272105","2","1","","1","","140"
"201140","2004","Prefeitura Municipal de Pedro Régis","","251272105","2","1","","1","","140"
"201140","2005","Prefeitura Municipal de Pedro Régis","","251272105","2","1","","1","","140"
"201140","2006","Prefeitura Municipal de Pedro Régis","","251272105","2","1","","1","","140"
"201140","2007","Prefeitura Municipal de Pedro Régis","","251272105","2","1","","1","","140"
"201140","2008","Prefeitura Municipal de Pedro Régis","","251272105","2","1","","1","","140"
"201140","2009","Prefeitura Municipal de Pedro Régis","","251272105","2","1","","1","","140"
"201140","2010","Prefeitura Municipal de Pedro Régis","","251272105","2","1","","1","","140"
"201140","2011","Prefeitura Municipal de Pedro Régis","","251272105","2","1","","1","","140"
"201140","2012","Prefeitura Municipal de Pedro Régis","","251272105","2","1","","1","","140"
"201140","2013","Prefeitura Municipal de Pedro Régis","","251272105","2","1","","1","","140"
"201140","2014","Prefeitura Municipal de Pedro Régis","","251272105","2","1","","1","","140"
"201140","2015","Prefeitura Municipal de Pedro Régis","","251272105","2","1","","1","","140"
"201140","2016","Prefeitura Municipal de Pedro Régis","","251272105","2","1","","1","","140"
"201141","2003","Prefeitura Municipal de Piancó","","251130105","2","1","","1","","141"
"201141","2004","Prefeitura Municipal de Piancó","","251130105","2","1","","1","","141"
"201141","2005","Prefeitura Municipal de Piancó","","251130105","2","1","","1","","141"
"201141","2006","Prefeitura Municipal de Piancó","","251130105","2","1","","1","","141"
"201141","2007","Prefeitura Municipal de Piancó","","251130105","2","1","","1","","141"
"201141","2008","Prefeitura Municipal de Piancó","","251130105","2","1","","1","","141"
"201141","2009","Prefeitura Municipal de Piancó","","251130105","2","1","","1","","141"
"201141","2010","Prefeitura Municipal de Piancó","","251130105","2","1","","1","","141"
"201141","2011","Prefeitura Municipal de Piancó","","251130105","2","1","","1","","141"
"201141","2012","Prefeitura Municipal de Piancó","","251130105","2","1","","1","","141"
"201141","2013","Prefeitura Municipal de Piancó","","251130105","2","1","","1","","141"
"201141","2014","Prefeitura Municipal de Piancó","","251130105","2","1","","1","","141"
"201141","2015","Prefeitura Municipal de Piancó","","251130105","2","1","","1","","141"
"201141","2016","Prefeitura Municipal de Piancó","","251130105","2","1","","1","","141"
"201142","2003","Prefeitura Municipal de Picuí","","251140005","2","1","","1","","142"
"201142","2004","Prefeitura Municipal de Picuí","","251140005","2","1","","1","","142"
"201142","2005","Prefeitura Municipal de Picuí","","251140005","2","1","","1","","142"
"201142","2006","Prefeitura Municipal de Picuí","","251140005","2","1","","1","","142"
"201142","2007","Prefeitura Municipal de Picuí","","251140005","2","1","","1","","142"
"201142","2008","Prefeitura Municipal de Picuí","","251140005","2","1","","1","","142"
"201142","2009","Prefeitura Municipal de Picuí","","251140005","2","1","","1","","142"
"201142","2010","Prefeitura Municipal de Picuí","","251140005","2","1","","1","","142"
"201142","2011","Prefeitura Municipal de Picuí","","251140005","2","1","","1","","142"
"201142","2012","Prefeitura Municipal de Picuí","","251140005","2","1","","1","","142"
"201142","2013","Prefeitura Municipal de Picuí","","251140005","2","1","","1","","142"
"201142","2014","Prefeitura Municipal de Picuí","","251140005","2","1","","1","","142"
"201142","2015","Prefeitura Municipal de Picuí","","251140005","2","1","","1","","142"
"201142","2016","Prefeitura Municipal de Picuí","","251140005","2","1","","1","","142"
"201143","2003","Prefeitura Municipal de Pilar","","251150905","2","1","","1","","143"
"201143","2004","Prefeitura Municipal de Pilar","","251150905","2","1","","1","","143"
"201143","2005","Prefeitura Municipal de Pilar","","251150905","2","1","","1","","143"
"201143","2006","Prefeitura Municipal de Pilar","","251150905","2","1","","1","","143"
"201143","2007","Prefeitura Municipal de Pilar","","251150905","2","1","","1","","143"
"201143","2008","Prefeitura Municipal de Pilar","","251150905","2","1","","1","","143"
"201143","2009","Prefeitura Municipal de Pilar","","251150905","2","1","","1","","143"
"201143","2010","Prefeitura Municipal de Pilar","","251150905","2","1","","1","","143"
"201143","2011","Prefeitura Municipal de Pilar","","251150905","2","1","","1","","143"
"201143","2012","Prefeitura Municipal de Pilar","","251150905","2","1","","1","","143"
"201143","2013","Prefeitura Municipal de Pilar","","251150905","2","1","","1","","143"
"201143","2014","Prefeitura Municipal de Pilar","","251150905","2","1","","1","","143"
"201143","2015","Prefeitura Municipal de Pilar","","251150905","2","1","","1","","143"
"201143","2016","Prefeitura Municipal de Pilar","","251150905","2","1","","1","","143"
"201144","2003","Prefeitura Municipal de Pilões","","251160805","2","1","","1","","144"
"201144","2004","Prefeitura Municipal de Pilões","","251160805","2","1","","1","","144"
"201144","2005","Prefeitura Municipal de Pilões","","251160805","2","1","","1","","144"
"201144","2006","Prefeitura Municipal de Pilões","","251160805","2","1","","1","","144"
"201144","2007","Prefeitura Municipal de Pilões","","251160805","2","1","","1","","144"
"201144","2008","Prefeitura Municipal de Pilões","","251160805","2","1","","1","","144"
"201144","2009","Prefeitura Municipal de Pilões","","251160805","2","1","","1","","144"
"201144","2010","Prefeitura Municipal de Pilões","","251160805","2","1","","1","","144"
"201144","2011","Prefeitura Municipal de Pilões","","251160805","2","1","","1","","144"
"201144","2012","Prefeitura Municipal de Pilões","","251160805","2","1","","1","","144"
"201144","2013","Prefeitura Municipal de Pilões","","251160805","2","1","","1","","144"
"201144","2014","Prefeitura Municipal de Pilões","","251160805","2","1","","1","","144"
"201144","2015","Prefeitura Municipal de Pilões","","251160805","2","1","","1","","144"
"201144","2016","Prefeitura Municipal de Pilões","","251160805","2","1","","1","","144"
"201145","2003","Prefeitura Municipal de Pilõezinhos","","251170705","2","1","","1","","145"
"201145","2004","Prefeitura Municipal de Pilõezinhos","","251170705","2","1","","1","","145"
"201145","2005","Prefeitura Municipal de Pilõezinhos","","251170705","2","1","","1","","145"
"201145","2006","Prefeitura Municipal de Pilõezinhos","","251170705","2","1","","1","","145"
"201145","2007","Prefeitura Municipal de Pilõezinhos","","251170705","2","1","","1","","145"
"201145","2008","Prefeitura Municipal de Pilõezinhos","","251170705","2","1","","1","","145"
"201145","2009","Prefeitura Municipal de Pilõezinhos","","251170705","2","1","","1","","145"
"201145","2010","Prefeitura Municipal de Pilõezinhos","","251170705","2","1","","1","","145"
"201145","2011","Prefeitura Municipal de Pilõezinhos","","251170705","2","1","","1","","145"
"201145","2012","Prefeitura Municipal de Pilõezinhos","","251170705","2","1","","1","","145"
"201145","2013","Prefeitura Municipal de Pilõezinhos","","251170705","2","1","","1","","145"
"201145","2014","Prefeitura Municipal de Pilõezinhos","","251170705","2","1","","1","","145"
"201145","2015","Prefeitura Municipal de Pilõezinhos","","251170705","2","1","","1","","145"
"201145","2016","Prefeitura Municipal de Pilõezinhos","","251170705","2","1","","1","","145"
"201146","2003","Prefeitura Municipal de Pirpirituba","","251180605","2","1","","1","","146"
"201146","2004","Prefeitura Municipal de Pirpirituba","","251180605","2","1","","1","","146"
"201146","2005","Prefeitura Municipal de Pirpirituba","","251180605","2","1","","1","","146"
"201146","2006","Prefeitura Municipal de Pirpirituba","","251180605","2","1","","1","","146"
"201146","2007","Prefeitura Municipal de Pirpirituba","","251180605","2","1","","1","","146"
"201146","2008","Prefeitura Municipal de Pirpirituba","","251180605","2","1","","1","","146"
"201146","2009","Prefeitura Municipal de Pirpirituba","","251180605","2","1","","1","","146"
"201146","2010","Prefeitura Municipal de Pirpirituba","","251180605","2","1","","1","","146"
"201146","2011","Prefeitura Municipal de Pirpirituba","","251180605","2","1","","1","","146"
"201146","2012","Prefeitura Municipal de Pirpirituba","","251180605","2","1","","1","","146"
"201146","2013","Prefeitura Municipal de Pirpirituba","","251180605","2","1","","1","","146"
"201146","2014","Prefeitura Municipal de Pirpirituba","","251180605","2","1","","1","","146"
"201146","2015","Prefeitura Municipal de Pirpirituba","","251180605","2","1","","1","","146"
"201146","2016","Prefeitura Municipal de Pirpirituba","","251180605","2","1","","1","","146"
"201147","2003","Prefeitura Municipal de Pitimbu","","251190505","2","1","","1","","147"
"201147","2004","Prefeitura Municipal de Pitimbu","","251190505","2","1","","1","","147"
"201147","2005","Prefeitura Municipal de Pitimbu","","251190505","2","1","","1","","147"
"201147","2006","Prefeitura Municipal de Pitimbu","","251190505","2","1","","1","","147"
"201147","2007","Prefeitura Municipal de Pitimbu","","251190505","2","1","","1","","147"
"201147","2008","Prefeitura Municipal de Pitimbu","","251190505","2","1","","1","","147"
"201147","2009","Prefeitura Municipal de Pitimbu","","251190505","2","1","","1","","147"
"201147","2010","Prefeitura Municipal de Pitimbu","","251190505","2","1","","1","","147"
"201147","2011","Prefeitura Municipal de Pitimbu","","251190505","2","1","","1","","147"
"201147","2012","Prefeitura Municipal de Pitimbu","","251190505","2","1","","1","","147"
"201147","2013","Prefeitura Municipal de Pitimbu","","251190505","2","1","","1","","147"
"201147","2014","Prefeitura Municipal de Pitimbu","","251190505","2","1","","1","","147"
"201147","2015","Prefeitura Municipal de Pitimbu","","251190505","2","1","","1","","147"
"201147","2016","Prefeitura Municipal de Pitimbu","","251190505","2","1","","1","","147"
"201148","2003","Prefeitura Municipal de Pocinhos","","251200205","2","1","","1","","148"
"201148","2004","Prefeitura Municipal de Pocinhos","","251200205","2","1","","1","","148"
"201148","2005","Prefeitura Municipal de Pocinhos","","251200205","2","1","","1","","148"
"201148","2006","Prefeitura Municipal de Pocinhos","","251200205","2","1","","1","","148"
"201148","2007","Prefeitura Municipal de Pocinhos","","251200205","2","1","","1","","148"
"201148","2008","Prefeitura Municipal de Pocinhos","","251200205","2","1","","1","","148"
"201148","2009","Prefeitura Municipal de Pocinhos","","251200205","2","1","","1","","148"
"201148","2010","Prefeitura Municipal de Pocinhos","","251200205","2","1","","1","","148"
"201148","2011","Prefeitura Municipal de Pocinhos","","251200205","2","1","","1","","148"
"201148","2012","Prefeitura Municipal de Pocinhos","","251200205","2","1","","1","","148"
"201148","2013","Prefeitura Municipal de Pocinhos","","251200205","2","1","","1","","148"
"201148","2014","Prefeitura Municipal de Pocinhos","","251200205","2","1","","1","","148"
"201148","2015","Prefeitura Municipal de Pocinhos","","251200205","2","1","","1","","148"
"201148","2016","Prefeitura Municipal de Pocinhos","","251200205","2","1","","1","","148"
"201149","2003","Prefeitura Municipal de Poço Dantas","","251203605","2","1","","1","","149"
"201149","2004","Prefeitura Municipal de Poço Dantas","","251203605","2","1","","1","","149"
"201149","2005","Prefeitura Municipal de Poço Dantas","","251203605","2","1","","1","","149"
"201149","2006","Prefeitura Municipal de Poço Dantas","","251203605","2","1","","1","","149"
"201149","2007","Prefeitura Municipal de Poço Dantas","","251203605","2","1","","1","","149"
"201149","2008","Prefeitura Municipal de Poço Dantas","","251203605","2","1","","1","","149"
"201149","2009","Prefeitura Municipal de Poço Dantas","","251203605","2","1","","1","","149"
"201149","2010","Prefeitura Municipal de Poço Dantas","","251203605","2","1","","1","","149"
"201149","2011","Prefeitura Municipal de Poço Dantas","","251203605","2","1","","1","","149"
"201149","2012","Prefeitura Municipal de Poço Dantas","","251203605","2","1","","1","","149"
"201149","2013","Prefeitura Municipal de Poço Dantas","","251203605","2","1","","1","","149"
"201149","2014","Prefeitura Municipal de Poço Dantas","","251203605","2","1","","1","","149"
"201149","2015","Prefeitura Municipal de Poço Dantas","","251203605","2","1","","1","","149"
"201149","2016","Prefeitura Municipal de Poço Dantas","","251203605","2","1","","1","","149"
"201150","2003","Prefeitura Municipal de Poço de José de Moura","","251207705","2","1","","1","","150"
"201150","2004","Prefeitura Municipal de Poço de José de Moura","","251207705","2","1","","1","","150"
"201150","2005","Prefeitura Municipal de Poço de José de Moura","","251207705","2","1","","1","","150"
"201150","2006","Prefeitura Municipal de Poço de José de Moura","","251207705","2","1","","1","","150"
"201150","2007","Prefeitura Municipal de Poço de José de Moura","","251207705","2","1","","1","","150"
"201150","2008","Prefeitura Municipal de Poço de José de Moura","","251207705","2","1","","1","","150"
"201150","2009","Prefeitura Municipal de Poço de José de Moura","","251207705","2","1","","1","","150"
"201150","2010","Prefeitura Municipal de Poço de José de Moura","","251207705","2","1","","1","","150"
"201150","2011","Prefeitura Municipal de Poço de José de Moura","","251207705","2","1","","1","","150"
"201150","2012","Prefeitura Municipal de Poço de José de Moura","","251207705","2","1","","1","","150"
"201150","2013","Prefeitura Municipal de Poço de José de Moura","","251207705","2","1","","1","","150"
"201150","2014","Prefeitura Municipal de Poço de José de Moura","","251207705","2","1","","1","","150"
"201150","2015","Prefeitura Municipal de Poço de José de Moura","","251207705","2","1","","1","","150"
"201150","2016","Prefeitura Municipal de Poço de José de Moura","","251207705","2","1","","1","","150"
"201151","2003","Prefeitura Municipal de Pombal","","251210105","2","1","","1","","151"
"201151","2004","Prefeitura Municipal de Pombal","","251210105","2","1","","1","","151"
"201151","2005","Prefeitura Municipal de Pombal","","251210105","2","1","","1","","151"
"201151","2006","Prefeitura Municipal de Pombal","","251210105","2","1","","1","","151"
"201151","2007","Prefeitura Municipal de Pombal","","251210105","2","1","","1","","151"
"201151","2008","Prefeitura Municipal de Pombal","","251210105","2","1","","1","","151"
"201151","2009","Prefeitura Municipal de Pombal","","251210105","2","1","","1","","151"
"201151","2010","Prefeitura Municipal de Pombal","","251210105","2","1","","1","","151"
"201151","2011","Prefeitura Municipal de Pombal","","251210105","2","1","","1","","151"
"201151","2012","Prefeitura Municipal de Pombal","","251210105","2","1","","1","","151"
"201151","2013","Prefeitura Municipal de Pombal","","251210105","2","1","","1","","151"
"201151","2014","Prefeitura Municipal de Pombal","","251210105","2","1","","1","","151"
"201151","2015","Prefeitura Municipal de Pombal","","251210105","2","1","","1","","151"
"201151","2016","Prefeitura Municipal de Pombal","","251210105","2","1","","1","","151"
"201152","2003","Prefeitura Municipal de Prata","","251220005","2","1","","1","","152"
"201152","2004","Prefeitura Municipal de Prata","","251220005","2","1","","1","","152"
"201152","2005","Prefeitura Municipal de Prata","","251220005","2","1","","1","","152"
"201152","2006","Prefeitura Municipal de Prata","","251220005","2","1","","1","","152"
"201152","2007","Prefeitura Municipal de Prata","","251220005","2","1","","1","","152"
"201152","2008","Prefeitura Municipal de Prata","","251220005","2","1","","1","","152"
"201152","2009","Prefeitura Municipal de Prata","","251220005","2","1","","1","","152"
"201152","2010","Prefeitura Municipal de Prata","","251220005","2","1","","1","","152"
"201152","2011","Prefeitura Municipal de Prata","","251220005","2","1","","1","","152"
"201152","2012","Prefeitura Municipal de Prata","","251220005","2","1","","1","","152"
"201152","2013","Prefeitura Municipal de Prata","","251220005","2","1","","1","","152"
"201152","2014","Prefeitura Municipal de Prata","","251220005","2","1","","1","","152"
"201152","2015","Prefeitura Municipal de Prata","","251220005","2","1","","1","","152"
"201152","2016","Prefeitura Municipal de Prata","","251220005","2","1","","1","","152"
"201153","2003","Prefeitura Municipal de Princesa Isabel","","251230905","2","1","","1","","153"
"201153","2004","Prefeitura Municipal de Princesa Isabel","","251230905","2","1","","1","","153"
"201153","2005","Prefeitura Municipal de Princesa Isabel","","251230905","2","1","","1","","153"
"201153","2006","Prefeitura Municipal de Princesa Isabel","","251230905","2","1","","1","","153"
"201153","2007","Prefeitura Municipal de Princesa Isabel","","251230905","2","1","","1","","153"
"201153","2008","Prefeitura Municipal de Princesa Isabel","","251230905","2","1","","1","","153"
"201153","2009","Prefeitura Municipal de Princesa Isabel","","251230905","2","1","","1","","153"
"201153","2010","Prefeitura Municipal de Princesa Isabel","","251230905","2","1","","1","","153"
"201153","2011","Prefeitura Municipal de Princesa Isabel","","251230905","2","1","","1","","153"
"201153","2012","Prefeitura Municipal de Princesa Isabel","","251230905","2","1","","1","","153"
"201153","2013","Prefeitura Municipal de Princesa Isabel","","251230905","2","1","","1","","153"
"201153","2014","Prefeitura Municipal de Princesa Isabel","","251230905","2","1","","1","","153"
"201153","2015","Prefeitura Municipal de Princesa Isabel","","251230905","2","1","","1","","153"
"201153","2016","Prefeitura Municipal de Princesa Isabel","","251230905","2","1","","1","","153"
"201154","2003","Prefeitura Municipal de Puxinanã","","251240805","2","1","","1","","154"
"201154","2004","Prefeitura Municipal de Puxinanã","","251240805","2","1","","1","","154"
"201154","2005","Prefeitura Municipal de Puxinanã","","251240805","2","1","","1","","154"
"201154","2006","Prefeitura Municipal de Puxinanã","","251240805","2","1","","1","","154"
"201154","2007","Prefeitura Municipal de Puxinanã","","251240805","2","1","","1","","154"
"201154","2008","Prefeitura Municipal de Puxinanã","","251240805","2","1","","1","","154"
"201154","2009","Prefeitura Municipal de Puxinanã","","251240805","2","1","","1","","154"
"201154","2010","Prefeitura Municipal de Puxinanã","","251240805","2","1","","1","","154"
"201154","2011","Prefeitura Municipal de Puxinanã","","251240805","2","1","","1","","154"
"201154","2012","Prefeitura Municipal de Puxinanã","","251240805","2","1","","1","","154"
"201154","2013","Prefeitura Municipal de Puxinanã","","251240805","2","1","","1","","154"
"201154","2014","Prefeitura Municipal de Puxinanã","","251240805","2","1","","1","","154"
"201154","2015","Prefeitura Municipal de Puxinanã","","251240805","2","1","","1","","154"
"201154","2016","Prefeitura Municipal de Puxinanã","","251240805","2","1","","1","","154"
